onset	duration	trial_type	response_time	sample	value
403.1282695312	0.0000000000	STATUS	n/a	103200.8370000000	Picture
403.5521679687	0.0000000000	STATUS	n/a	103309.3550000000	Picture
403.6824687500	0.0000000000	STATUS	n/a	103342.7120000000	Response
404.1144687500	0.0000000000	STATUS	n/a	103453.3040000000	Response
404.6879687500	0.0000000000	STATUS	n/a	103600.1200000000	Picture
405.1439687500	0.0000000000	STATUS	n/a	103716.8560000000	Picture
406.0148671875	0.0000000000	STATUS	n/a	103939.8060000000	Picture
407.0636679687	0.0000000000	STATUS	n/a	104208.2990000000	Picture
408.1364687500	0.0000000000	STATUS	n/a	104482.9360000000	Picture
409.1333671875	0.0000000000	STATUS	n/a	104738.1420000000	Picture
410.1761679688	0.0000000000	STATUS	n/a	105005.0990000000	Picture
410.6620703125	0.0000000000	STATUS	n/a	105129.4900000000	Picture
411.0812695312	0.0000000000	STATUS	n/a	105236.8050000000	Response
411.3809687500	0.0000000000	STATUS	n/a	105313.5280000000	Picture
420.9980468750	n/a	STATUS	n/a	107775.5000000000	boundary
421.0556015625	0.0000000000	STATUS	n/a	107790.2340000000	Picture
421.7785000000	0.0000000000	STATUS	n/a	107975.2960000000	Picture
422.4793984375	0.0000000000	STATUS	n/a	108154.7260000000	Picture
423.2783007812	0.0000000000	STATUS	n/a	108359.2450000000	Picture
423.6903984375	0.0000000000	STATUS	n/a	108464.7420000000	Picture
423.8303007813	0.0000000000	STATUS	n/a	108500.5570000000	Response
424.2781992187	0.0000000000	STATUS	n/a	108615.2190000000	Response
424.4301015625	0.0000000000	STATUS	n/a	108654.1060000000	Picture
425.4868984375	0.0000000000	STATUS	n/a	108924.6460000000	Picture
426.1708007813	0.0000000000	STATUS	n/a	109099.7250000000	Picture
426.5918007813	0.0000000000	STATUS	n/a	109207.5010000000	Picture
427.0538007813	0.0000000000	STATUS	n/a	109325.7730000000	Response
427.4436992187	0.0000000000	STATUS	n/a	109425.5870000000	Picture
428.0576015625	0.0000000000	STATUS	n/a	109582.7460000000	Picture
428.8133984375	0.0000000000	STATUS	n/a	109776.2300000000	Picture
429.2023984375	0.0000000000	STATUS	n/a	109875.8140000000	Picture
429.8783007813	0.0000000000	STATUS	n/a	110048.8450000000	Picture
430.4541992187	0.0000000000	STATUS	n/a	110196.2750000000	Picture
431.1931015625	0.0000000000	STATUS	n/a	110385.4340000000	Picture
432.0278984375	0.0000000000	STATUS	n/a	110599.1420000000	Picture
432.4838984375	0.0000000000	STATUS	n/a	110715.8780000000	Picture
432.9948007812	0.0000000000	STATUS	n/a	110846.6690000000	Picture
433.7726992188	0.0000000000	STATUS	n/a	111045.8110000000	Picture
434.6336015625	0.0000000000	STATUS	n/a	111266.2020000000	Picture
435.0763984375	0.0000000000	STATUS	n/a	111379.5580000000	Response
435.6833984375	0.0000000000	STATUS	n/a	111534.9500000000	Picture
436.2523007813	0.0000000000	STATUS	n/a	111680.5890000000	Picture
436.8991992188	0.0000000000	STATUS	n/a	111846.1950000000	Picture
437.7121015625	0.0000000000	STATUS	n/a	112054.2980000000	Picture
438.2650000000	0.0000000000	STATUS	n/a	112195.8400000000	Picture
438.9358984375	0.0000000000	STATUS	n/a	112367.5900000000	Picture
439.8458007812	0.0000000000	STATUS	n/a	112600.5250000000	Picture
440.9316015625	0.0000000000	STATUS	n/a	112878.4900000000	Picture
441.3465000000	0.0000000000	STATUS	n/a	112984.7040000000	Picture
441.3953984375	0.0000000000	STATUS	n/a	112997.2220000000	Response
441.8355000000	0.0000000000	STATUS	n/a	113109.8880000000	Picture
442.3623984375	0.0000000000	STATUS	n/a	113244.7740000000	Picture
442.9453007813	0.0000000000	STATUS	n/a	113393.9970000000	Picture
443.4561992187	0.0000000000	STATUS	n/a	113524.7870000000	Picture
444.3701015625	0.0000000000	STATUS	n/a	113758.7460000000	Picture
444.7868984375	0.0000000000	STATUS	n/a	113865.4460000000	Response
445.2030000000	0.0000000000	STATUS	n/a	113971.9680000000	Picture
445.6506992187	0.0000000000	STATUS	n/a	114086.5790000000	Response
445.9418984375	0.0000000000	STATUS	n/a	114161.1260000000	Picture
446.8596992187	0.0000000000	STATUS	n/a	114396.0830000000	Picture
447.2646015625	0.0000000000	STATUS	n/a	114499.7380000000	Picture
447.8346015625	0.0000000000	STATUS	n/a	114645.6580000000	Picture
448.6035000000	0.0000000000	STATUS	n/a	114842.4960000000	Picture
449.0993984375	0.0000000000	STATUS	n/a	114969.4460000000	Picture
449.1701015625	0.0000000000	STATUS	n/a	114987.5460000000	Response
449.4883007813	0.0000000000	STATUS	n/a	115069.0050000000	Picture
449.5941015625	0.0000000000	STATUS	n/a	115096.0900000000	Response
450.1071992187	0.0000000000	STATUS	n/a	115227.4430000000	Picture
451.0981015625	0.0000000000	STATUS	n/a	115481.1140000000	Picture
451.5050000000	0.0000000000	STATUS	n/a	115585.2800000000	Picture
452.4178984375	0.0000000000	STATUS	n/a	115818.9820000000	Picture
452.8528007812	0.0000000000	STATUS	n/a	115930.3170000000	Picture
453.8466992188	0.0000000000	STATUS	n/a	116184.7550000000	Picture
454.7635000000	0.0000000000	STATUS	n/a	116419.4560000000	Picture
455.3533984375	0.0000000000	STATUS	n/a	116570.4700000000	Picture
456.3213007812	0.0000000000	STATUS	n/a	116818.2530000000	Picture
456.7048984375	0.0000000000	STATUS	n/a	116916.4540000000	Response
456.7531992188	0.0000000000	STATUS	n/a	116928.8190000000	Picture
457.6001015625	0.0000000000	STATUS	n/a	117145.6260000000	Picture
458.3890000000	0.0000000000	STATUS	n/a	117347.5840000000	Picture
458.9808984375	0.0000000000	STATUS	n/a	117499.1100000000	Picture
459.6558007812	0.0000000000	STATUS	n/a	117671.8850000000	Picture
460.7056015625	0.0000000000	STATUS	n/a	117940.6340000000	Picture
461.4785000000	0.0000000000	STATUS	n/a	118138.4960000000	Picture
462.2683984375	0.0000000000	STATUS	n/a	118340.7100000000	Picture
462.6573007813	0.0000000000	STATUS	n/a	118440.2690000000	Picture
463.1913007812	0.0000000000	STATUS	n/a	118576.9730000000	Picture
463.8721015625	0.0000000000	STATUS	n/a	118751.2580000000	Picture
464.3276015625	0.0000000000	STATUS	n/a	118867.8660000000	Response
464.9820000000	0.0000000000	STATUS	n/a	119035.3920000000	Picture
465.5428984375	0.0000000000	STATUS	n/a	119178.9820000000	Picture
466.2868007813	0.0000000000	STATUS	n/a	119369.4210000000	Picture
467.0056992188	0.0000000000	STATUS	n/a	119553.4590000000	Picture
467.4231015625	0.0000000000	STATUS	n/a	119660.3140000000	Response
467.5776015625	0.0000000000	STATUS	n/a	119699.8660000000	Picture
468.0625000000	0.0000000000	STATUS	n/a	119824.0000000000	Picture
468.0630000000	0.0000000000	STATUS	n/a	119824.1280000000	Response
469.0333984375	0.0000000000	STATUS	n/a	120072.5500000000	Picture
469.4803007812	0.0000000000	STATUS	n/a	120186.9570000000	Picture
469.8673007812	0.0000000000	STATUS	n/a	120286.0290000000	Picture
470.0146992188	0.0000000000	STATUS	n/a	120323.7630000000	Response
470.4786015625	0.0000000000	STATUS	n/a	120442.5220000000	Response
470.9101015625	0.0000000000	STATUS	n/a	120552.9860000000	Picture
471.9238984375	0.0000000000	STATUS	n/a	120812.5180000000	Picture
472.6301992188	0.0000000000	STATUS	n/a	120993.3310000000	Response
472.8638007813	0.0000000000	STATUS	n/a	121053.1330000000	Picture
473.9756015625	0.0000000000	STATUS	n/a	121337.7540000000	Picture
474.9585000000	0.0000000000	STATUS	n/a	121589.3760000000	Picture
475.4663984375	0.0000000000	STATUS	n/a	121719.3980000000	Picture
475.9256992187	0.0000000000	STATUS	n/a	121836.9790000000	Response
475.9373007812	0.0000000000	STATUS	n/a	121839.9490000000	Picture
476.4616015625	0.0000000000	STATUS	n/a	121974.1700000000	Response
476.7921992187	0.0000000000	STATUS	n/a	122058.8030000000	Picture
477.9260000000	0.0000000000	STATUS	n/a	122349.0560000000	Picture
478.5218984375	0.0000000000	STATUS	n/a	122501.6060000000	Picture
478.9411992188	0.0000000000	STATUS	n/a	122608.9470000000	Response
479.0338984375	0.0000000000	STATUS	n/a	122632.6780000000	Picture
479.6388007812	0.0000000000	STATUS	n/a	122787.5330000000	Picture
480.0530000000	0.0000000000	STATUS	n/a	122893.5680000000	Response
480.5376015625	0.0000000000	STATUS	n/a	123017.6260000000	Picture
480.9716015625	0.0000000000	STATUS	n/a	123128.7300000000	Picture
481.5465000000	0.0000000000	STATUS	n/a	123275.9040000000	Picture
482.1883984375	0.0000000000	STATUS	n/a	123440.2300000000	Picture
482.6053007812	0.0000000000	STATUS	n/a	123546.9570000000	Picture
483.2691992188	0.0000000000	STATUS	n/a	123716.9150000000	Picture
484.2421015625	0.0000000000	STATUS	n/a	123965.9780000000	Picture
484.8350000000	0.0000000000	STATUS	n/a	124117.7600000000	Picture
485.7648007813	0.0000000000	STATUS	n/a	124355.7890000000	Picture
486.7786992188	0.0000000000	STATUS	n/a	124615.3470000000	Picture
487.2146015625	0.0000000000	STATUS	n/a	124726.9380000000	Picture
488.1665000000	0.0000000000	STATUS	n/a	124970.6240000000	Picture
488.8053984375	0.0000000000	STATUS	n/a	125134.1820000000	Picture
489.5733007812	0.0000000000	STATUS	n/a	125330.7650000000	Picture
490.3691992187	0.0000000000	STATUS	n/a	125534.5150000000	Picture
498.9980468750	n/a	STATUS	n/a	127743.5000000000	boundary
499.0566640625	0.0000000000	STATUS	n/a	127758.5060000000	Picture
499.5975625000	0.0000000000	STATUS	n/a	127896.9760000000	Picture
499.6591640625	0.0000000000	STATUS	n/a	127912.7460000000	Response
500.0095625000	0.0000000000	STATUS	n/a	128002.4480000000	Picture
500.8983632812	0.0000000000	STATUS	n/a	128229.9810000000	Picture
501.8812617188	0.0000000000	STATUS	n/a	128481.6030000000	Picture
502.8090625000	0.0000000000	STATUS	n/a	128719.1200000000	Picture
503.5929609375	0.0000000000	STATUS	n/a	128919.7980000000	Picture
504.3198632812	0.0000000000	STATUS	n/a	129105.8850000000	Picture
505.3567617188	0.0000000000	STATUS	n/a	129371.3310000000	Picture
505.8341640625	0.0000000000	STATUS	n/a	129493.5460000000	Response
506.2865625000	0.0000000000	STATUS	n/a	129609.3600000000	Picture
507.0714609375	0.0000000000	STATUS	n/a	129810.2940000000	Picture
508.0423632813	0.0000000000	STATUS	n/a	130058.8450000000	Picture
508.6632617187	0.0000000000	STATUS	n/a	130217.7950000000	Picture
509.4141640625	0.0000000000	STATUS	n/a	130410.0260000000	Picture
509.8550625000	0.0000000000	STATUS	n/a	130522.8960000000	Picture
510.8308632813	0.0000000000	STATUS	n/a	130772.7010000000	Picture
511.3052617187	0.0000000000	STATUS	n/a	130894.1470000000	Response
511.6267617188	0.0000000000	STATUS	n/a	130976.4510000000	Picture
512.0650625000	0.0000000000	STATUS	n/a	131088.6560000000	Response
512.6066640625	0.0000000000	STATUS	n/a	131227.3060000000	Picture
513.6514609375	0.0000000000	STATUS	n/a	131494.7740000000	Picture
514.4863632812	0.0000000000	STATUS	n/a	131708.5090000000	Picture
514.9252617187	0.0000000000	STATUS	n/a	131820.8670000000	Picture
515.3445625000	0.0000000000	STATUS	n/a	131928.2080000000	Response
515.5891640625	0.0000000000	STATUS	n/a	131990.8260000000	Picture
516.1090625000	0.0000000000	STATUS	n/a	132123.9200000000	Picture
516.6563632813	0.0000000000	STATUS	n/a	132264.0290000000	Response
516.7630625000	0.0000000000	STATUS	n/a	132291.3440000000	Picture
517.2482617187	0.0000000000	STATUS	n/a	132415.5550000000	Response
517.5228632813	0.0000000000	STATUS	n/a	132485.8530000000	Picture
518.4387617188	0.0000000000	STATUS	n/a	132720.3230000000	Picture
518.9936640625	0.0000000000	STATUS	n/a	132862.3780000000	Picture
519.9415625000	0.0000000000	STATUS	n/a	133105.0400000000	Picture
520.3677617187	0.0000000000	STATUS	n/a	133214.1470000000	Response
520.8803632812	0.0000000000	STATUS	n/a	133345.3730000000	Picture
521.3355625000	0.0000000000	STATUS	n/a	133461.9040000000	Response
521.4742617187	0.0000000000	STATUS	n/a	133497.4110000000	Picture
522.1481640625	0.0000000000	STATUS	n/a	133669.9300000000	Picture
522.7980625000	0.0000000000	STATUS	n/a	133836.3040000000	Picture
523.4859609375	0.0000000000	STATUS	n/a	134012.4060000000	Picture
523.9428632812	0.0000000000	STATUS	n/a	134129.3730000000	Picture
524.3750625000	0.0000000000	STATUS	n/a	134240.0160000000	Response
524.6748632813	0.0000000000	STATUS	n/a	134316.7650000000	Picture
525.7996640625	0.0000000000	STATUS	n/a	134604.7140000000	Picture
526.4495625000	0.0000000000	STATUS	n/a	134771.0880000000	Picture
526.8754609375	0.0000000000	STATUS	n/a	134880.1180000000	Picture
527.7983632812	0.0000000000	STATUS	n/a	135116.3810000000	Picture
528.2252617187	0.0000000000	STATUS	n/a	135225.6670000000	Picture
528.5983632813	0.0000000000	STATUS	n/a	135321.1810000000	Response
528.6372617187	0.0000000000	STATUS	n/a	135331.1390000000	Picture
529.7900625000	0.0000000000	STATUS	n/a	135626.2560000000	Picture
530.5989609375	0.0000000000	STATUS	n/a	135833.3340000000	Picture
531.0538632812	0.0000000000	STATUS	n/a	135949.7890000000	Picture
531.7907617187	0.0000000000	STATUS	n/a	136138.4350000000	Picture
532.9365625000	0.0000000000	STATUS	n/a	136431.7600000000	Picture
533.9104609375	0.0000000000	STATUS	n/a	136681.0780000000	Picture
534.5174609375	0.0000000000	STATUS	n/a	136836.4700000000	Picture
535.3381640625	0.0000000000	STATUS	n/a	137046.5700000000	Picture
535.8561640625	0.0000000000	STATUS	n/a	137179.1780000000	Picture
536.3650625000	0.0000000000	STATUS	n/a	137309.4560000000	Response
536.4910625000	0.0000000000	STATUS	n/a	137341.7120000000	Picture
537.5468632813	0.0000000000	STATUS	n/a	137611.9970000000	Picture
538.5187617188	0.0000000000	STATUS	n/a	137860.8030000000	Picture
539.4235625000	0.0000000000	STATUS	n/a	138092.4320000000	Picture
539.8545625000	0.0000000000	STATUS	n/a	138202.7680000000	Picture
540.9253632813	0.0000000000	STATUS	n/a	138476.8930000000	Picture
541.6192617187	0.0000000000	STATUS	n/a	138654.5310000000	Picture
542.0681640625	0.0000000000	STATUS	n/a	138769.4500000000	Response
542.1311640625	0.0000000000	STATUS	n/a	138785.5780000000	Picture
542.5960625000	0.0000000000	STATUS	n/a	138904.5920000000	Response
542.9870625000	0.0000000000	STATUS	n/a	139004.6880000000	Picture
544.0238632812	0.0000000000	STATUS	n/a	139270.1090000000	Picture
545.0997617187	0.0000000000	STATUS	n/a	139545.5390000000	Picture
545.6496640625	0.0000000000	STATUS	n/a	139686.3140000000	Picture
546.4455625000	0.0000000000	STATUS	n/a	139890.0640000000	Picture
547.2654609375	0.0000000000	STATUS	n/a	140099.9580000000	Picture
547.7293632813	0.0000000000	STATUS	n/a	140218.7170000000	Picture
548.1512617187	0.0000000000	STATUS	n/a	140326.7230000000	Picture
548.7371640625	0.0000000000	STATUS	n/a	140476.7140000000	Picture
549.6280625000	0.0000000000	STATUS	n/a	140704.7840000000	Picture
550.1209609375	0.0000000000	STATUS	n/a	140830.9660000000	Picture
550.7248632813	0.0000000000	STATUS	n/a	140985.5650000000	Picture
551.8586640625	0.0000000000	STATUS	n/a	141275.8180000000	Picture
552.4664609375	0.0000000000	STATUS	n/a	141431.4140000000	Response
553.0075625000	0.0000000000	STATUS	n/a	141569.9360000000	Picture
553.4294609375	0.0000000000	STATUS	n/a	141677.9420000000	Picture
554.4403632813	0.0000000000	STATUS	n/a	141936.7330000000	Picture
554.9652617187	0.0000000000	STATUS	n/a	142071.1070000000	Picture
555.5161640625	0.0000000000	STATUS	n/a	142212.1380000000	Picture
556.2300625000	0.0000000000	STATUS	n/a	142394.8960000000	Picture
556.8289609375	0.0000000000	STATUS	n/a	142548.2140000000	Picture
557.6188632813	0.0000000000	STATUS	n/a	142750.4290000000	Picture
558.0414609375	0.0000000000	STATUS	n/a	142858.6140000000	Response
558.6216640625	0.0000000000	STATUS	n/a	143007.1460000000	Picture
559.1213632812	0.0000000000	STATUS	n/a	143135.0690000000	Response
559.6055625000	0.0000000000	STATUS	n/a	143259.0240000000	Picture
560.0251640625	0.0000000000	STATUS	n/a	143366.4420000000	Response
560.2904609375	0.0000000000	STATUS	n/a	143434.3580000000	Picture
561.1562617187	0.0000000000	STATUS	n/a	143656.0030000000	Picture
561.9001640625	0.0000000000	STATUS	n/a	143846.4420000000	Picture
562.9530625000	0.0000000000	STATUS	n/a	144115.9840000000	Picture
563.9088632812	0.0000000000	STATUS	n/a	144360.6690000000	Picture
564.3708632812	0.0000000000	STATUS	n/a	144478.9410000000	Picture
565.4696640625	0.0000000000	STATUS	n/a	144760.2340000000	Picture
565.8641640625	0.0000000000	STATUS	n/a	144861.2260000000	Response
566.3035625000	0.0000000000	STATUS	n/a	144973.7120000000	Picture
567.2373632813	0.0000000000	STATUS	n/a	145212.7650000000	Picture
567.6733632812	0.0000000000	STATUS	n/a	145324.3810000000	Picture
568.6541640625	0.0000000000	STATUS	n/a	145575.4660000000	Picture
569.7370625000	0.0000000000	STATUS	n/a	145852.6880000000	Picture
570.2609609375	0.0000000000	STATUS	n/a	145986.8060000000	Picture
570.6633632812	0.0000000000	STATUS	n/a	146089.8210000000	Response
571.2017617188	0.0000000000	STATUS	n/a	146227.6510000000	Picture
571.7107617188	0.0000000000	STATUS	n/a	146357.9550000000	Picture
572.8145625000	0.0000000000	STATUS	n/a	146640.5280000000	Picture
573.4544609375	0.0000000000	STATUS	n/a	146804.3420000000	Picture
573.9508632813	0.0000000000	STATUS	n/a	146931.4210000000	Response
574.3472617188	0.0000000000	STATUS	n/a	147032.8990000000	Picture
583.9980468750	n/a	STATUS	n/a	149503.5000000000	boundary
584.0569453125	0.0000000000	STATUS	n/a	149518.5780000000	Picture
584.9008437500	0.0000000000	STATUS	n/a	149734.6160000000	Picture
585.5537421875	0.0000000000	STATUS	n/a	149901.7580000000	Picture
586.6605429687	0.0000000000	STATUS	n/a	150185.0990000000	Picture
587.4324453125	0.0000000000	STATUS	n/a	150382.7060000000	Picture
588.1023437500	0.0000000000	STATUS	n/a	150554.2000000000	Picture
588.6302421875	0.0000000000	STATUS	n/a	150689.3420000000	Picture
589.0820312500	0.0000000000	Picture	n/a	150805.0000000000	34
589.0942421875	0.0000000000	STATUS	n/a	150808.1260000000	Picture
589.7041445312	0.0000000000	STATUS	n/a	150964.2610000000	Picture
589.9257812500	0.0000000000	Picture	n/a	151021.0000000000	35
590.3480429687	0.0000000000	STATUS	n/a	151129.0990000000	Picture
590.5820312500	0.0000000000	Picture	n/a	151189.0000000000	35
590.9279453125	0.0000000000	STATUS	n/a	151277.5540000000	Picture
591.7002421875	0.0000000000	STATUS	n/a	151475.2620000000	Response
591.8908437500	0.0000000000	STATUS	n/a	151524.0560000000	Picture
592.4570312500	0.0000000000	Picture	n/a	151669.0000000000	31
592.5807421875	0.0000000000	STATUS	n/a	151700.6700000000	Picture
593.1289062500	0.0000000000	Picture	n/a	151841.0000000000	35
593.3305429688	0.0000000000	STATUS	n/a	151892.6190000000	Picture
593.6562500000	0.0000000000	Picture	n/a	151976.0000000000	35
593.7565429687	0.0000000000	STATUS	n/a	152001.6750000000	Picture
594.1210937500	0.0000000000	Picture	n/a	152095.0000000000	31
594.7304687500	0.0000000000	Picture	n/a	152251.0000000000	34
594.8443437500	0.0000000000	STATUS	n/a	152280.1520000000	Picture
595.3750000000	0.0000000000	Picture	n/a	152416.0000000000	35
595.7312421875	0.0000000000	STATUS	n/a	152507.1980000000	Picture
595.9531250000	0.0000000000	Picture	n/a	152564.0000000000	33
596.0515429688	0.0000000000	STATUS	n/a	152589.1950000000	Response
596.3661445313	0.0000000000	STATUS	n/a	152669.7330000000	Picture
596.8513437500	0.0000000000	STATUS	n/a	152793.9440000000	Response
596.9179687500	0.0000000000	Picture	n/a	152811.0000000000	34
597.4519453125	0.0000000000	STATUS	n/a	152947.6980000000	Picture
597.6054687500	0.0000000000	Picture	n/a	152987.0000000000	35
598.3554687500	0.0000000000	Picture	n/a	153179.0000000000	35
598.4598437500	0.0000000000	STATUS	n/a	153205.7200000000	Picture
598.7812500000	0.0000000000	Picture	n/a	153288.0000000000	34
598.8590429688	0.0000000000	STATUS	n/a	153307.9150000000	Response
599.1267421875	0.0000000000	STATUS	n/a	153376.4460000000	Picture
599.9765429687	0.0000000000	STATUS	n/a	153593.9950000000	Picture
600.7578125000	0.0000000000	Picture	n/a	153794.0000000000	33
600.9884453125	0.0000000000	STATUS	n/a	153853.0420000000	Picture
601.3945312500	0.0000000000	Picture	n/a	153957.0000000000	33
601.7193437500	0.0000000000	STATUS	n/a	154040.1520000000	Picture
602.4765625000	0.0000000000	Picture	n/a	154234.0000000000	31
602.6671445312	0.0000000000	STATUS	n/a	154282.7890000000	Picture
603.3530429687	0.0000000000	STATUS	n/a	154458.3790000000	Picture
603.4843750000	0.0000000000	Picture	n/a	154492.0000000000	33
604.1523437500	0.0000000000	Picture	n/a	154663.0000000000	31
604.1689453125	0.0000000000	STATUS	n/a	154667.2500000000	Picture
604.5461445312	0.0000000000	STATUS	n/a	154763.8130000000	Response
605.3077421875	0.0000000000	STATUS	n/a	154958.7820000000	Picture
606.0156250000	0.0000000000	Picture	n/a	155140.0000000000	35
606.0416445312	0.0000000000	STATUS	n/a	155146.6610000000	Picture
606.9635429687	0.0000000000	STATUS	n/a	155382.6670000000	Picture
607.5744453125	0.0000000000	STATUS	n/a	155539.0580000000	Picture
607.6953125000	0.0000000000	Picture	n/a	155570.0000000000	31
607.9695429688	0.0000000000	STATUS	n/a	155640.2030000000	Response
608.3583437500	0.0000000000	STATUS	n/a	155739.7360000000	Picture
608.3789062500	0.0000000000	Picture	n/a	155745.0000000000	35
609.1641445313	0.0000000000	STATUS	n/a	155946.0210000000	Picture
609.1953125000	0.0000000000	Picture	n/a	155954.0000000000	33
609.5052421875	0.0000000000	STATUS	n/a	156033.3420000000	Response
610.2640429688	0.0000000000	STATUS	n/a	156227.5950000000	Picture
610.8438437500	0.0000000000	STATUS	n/a	156376.0240000000	Picture
611.0664062500	0.0000000000	Picture	n/a	156433.0000000000	31
611.4008437500	0.0000000000	STATUS	n/a	156518.6160000000	Picture
611.9882812500	0.0000000000	Picture	n/a	156669.0000000000	31
612.1167421875	0.0000000000	STATUS	n/a	156701.8860000000	Picture
612.6015625000	0.0000000000	Picture	n/a	156826.0000000000	33
612.7476445312	0.0000000000	STATUS	n/a	156863.3970000000	Picture
613.2166445313	0.0000000000	STATUS	n/a	156983.4610000000	Response
613.3867187500	0.0000000000	Picture	n/a	157027.0000000000	35
613.8284453125	0.0000000000	STATUS	n/a	157140.0820000000	Picture
614.1914062500	0.0000000000	Picture	n/a	157233.0000000000	33
614.7523437500	0.0000000000	STATUS	n/a	157376.6000000000	Picture
615.2890625000	0.0000000000	Picture	n/a	157514.0000000000	34
615.5662421875	0.0000000000	STATUS	n/a	157584.9580000000	Picture
615.8710937500	0.0000000000	Picture	n/a	157663.0000000000	34
616.2341445312	0.0000000000	STATUS	n/a	157755.9410000000	Picture
616.4257812500	0.0000000000	Picture	n/a	157805.0000000000	34
617.1445312500	0.0000000000	Picture	n/a	157989.0000000000	31
617.2729453125	0.0000000000	STATUS	n/a	158021.8740000000	Picture
617.7089453125	0.0000000000	STATUS	n/a	158133.4900000000	Picture
617.7734375000	0.0000000000	Picture	n/a	158150.0000000000	33
618.1038437500	0.0000000000	STATUS	n/a	158234.5840000000	Response
618.5497421875	0.0000000000	STATUS	n/a	158348.7340000000	Picture
618.8554687500	0.0000000000	Picture	n/a	158427.0000000000	35
619.5136445312	0.0000000000	STATUS	n/a	158595.4930000000	Picture
619.7773437500	0.0000000000	Picture	n/a	158663.0000000000	35
619.9445429688	0.0000000000	STATUS	n/a	158705.8030000000	Picture
620.5937500000	0.0000000000	Picture	n/a	158872.0000000000	31
620.9324453125	0.0000000000	STATUS	n/a	158958.7060000000	Picture
621.2617187500	0.0000000000	Picture	n/a	159043.0000000000	34
621.8072421875	0.0000000000	STATUS	n/a	159182.6540000000	Picture
622.7343750000	0.0000000000	Picture	n/a	159420.0000000000	33
622.7571445312	0.0000000000	STATUS	n/a	159425.8290000000	Picture
623.5781250000	0.0000000000	Picture	n/a	159636.0000000000	31
623.7280429688	0.0000000000	STATUS	n/a	159674.3790000000	Picture
624.1569453125	0.0000000000	STATUS	n/a	159784.1780000000	Picture
624.5390625000	0.0000000000	Picture	n/a	159882.0000000000	34
624.9726562500	0.0000000000	Picture	n/a	159993.0000000000	31
625.1517421875	0.0000000000	STATUS	n/a	160038.8460000000	Picture
625.7637421875	0.0000000000	STATUS	n/a	160195.5180000000	Picture
625.9609375000	0.0000000000	Picture	n/a	160246.0000000000	31
626.2225429687	0.0000000000	STATUS	n/a	160312.9710000000	Response
626.4475429687	0.0000000000	STATUS	n/a	160370.5710000000	Picture
627.4684453125	0.0000000000	STATUS	n/a	160631.9220000000	Picture
627.7851562500	0.0000000000	Picture	n/a	160713.0000000000	34
628.1193437500	0.0000000000	STATUS	n/a	160798.5520000000	Picture
628.5452421875	0.0000000000	STATUS	n/a	160907.5820000000	Picture
628.7500429687	0.0000000000	STATUS	n/a	160960.0110000000	Response
628.7539062500	0.0000000000	Picture	n/a	160961.0000000000	31
629.0322421875	0.0000000000	STATUS	n/a	161032.2540000000	Picture
629.1835937500	0.0000000000	Picture	n/a	161071.0000000000	35
629.4299453125	0.0000000000	STATUS	n/a	161134.0660000000	Response
629.9090429687	0.0000000000	STATUS	n/a	161256.7150000000	Picture
630.2778437500	0.0000000000	STATUS	n/a	161351.1280000000	Response
630.4399453125	0.0000000000	STATUS	n/a	161392.6260000000	Picture
630.7890625000	0.0000000000	Picture	n/a	161482.0000000000	33
631.0718437500	0.0000000000	STATUS	n/a	161554.3920000000	Picture
631.4726562500	0.0000000000	Picture	n/a	161657.0000000000	31
631.6298437500	0.0000000000	STATUS	n/a	161697.2400000000	Picture
632.1737421875	0.0000000000	STATUS	n/a	161836.4780000000	Picture
632.4960937500	0.0000000000	Picture	n/a	161919.0000000000	34
632.7096445312	0.0000000000	STATUS	n/a	161973.6690000000	Picture
633.0613437500	0.0000000000	STATUS	n/a	162063.7040000000	Response
633.1445312500	0.0000000000	Picture	n/a	162085.0000000000	33
633.2975429688	0.0000000000	STATUS	n/a	162124.1710000000	Picture
633.5703125000	0.0000000000	Picture	n/a	162194.0000000000	34
634.0585937500	0.0000000000	Picture	n/a	162319.0000000000	33
634.3843437500	0.0000000000	STATUS	n/a	162402.3920000000	Picture
634.9375000000	0.0000000000	Picture	n/a	162544.0000000000	33
634.9453437500	0.0000000000	STATUS	n/a	162546.0080000000	Picture
635.4648437500	0.0000000000	Picture	n/a	162679.0000000000	34
635.9501445312	0.0000000000	STATUS	n/a	162803.2370000000	Picture
636.0976562500	0.0000000000	Picture	n/a	162841.0000000000	35
636.6562500000	0.0000000000	Picture	n/a	162984.0000000000	31
637.0380429688	0.0000000000	STATUS	n/a	163081.7390000000	Picture
637.5239453125	0.0000000000	STATUS	n/a	163206.1300000000	Picture
637.7343750000	0.0000000000	Picture	n/a	163260.0000000000	33
637.9645429688	0.0000000000	STATUS	n/a	163318.9230000000	Response
638.3242187500	0.0000000000	Picture	n/a	163411.0000000000	34
638.4777421875	0.0000000000	STATUS	n/a	163450.3020000000	Picture
638.9484453125	0.0000000000	STATUS	n/a	163570.8020000000	Response
639.4366445312	0.0000000000	STATUS	n/a	163695.7810000000	Picture
639.9365429688	0.0000000000	STATUS	n/a	163823.7550000000	Picture
639.9726562500	0.0000000000	Picture	n/a	163833.0000000000	34
640.6434453125	0.0000000000	STATUS	n/a	164004.7220000000	Picture
640.9765625000	0.0000000000	Picture	n/a	164090.0000000000	31
