onset	duration	sample	trial_type	response_time	stim_file	value
589.7041445312	0.0000000000	150964.261	n/a	n/a	n/a	Picture
589.9257812500	0.0000000000	151021	n/a	n/a	n/a	35
590.3480429687	0.0000000000	151129.099	n/a	n/a	n/a	Picture
590.5820312500	0.0000000000	151189	n/a	n/a	n/a	35
590.9279453125	0.0000000000	151277.554	n/a	n/a	n/a	Picture
591.7002421875	0.0000000000	151475.262	n/a	n/a	n/a	Response
591.8908437500	0.0000000000	151524.056	n/a	n/a	n/a	Picture
592.4570312500	0.0000000000	151669	n/a	n/a	n/a	31
592.5807421875	0.0000000000	151700.67	n/a	n/a	n/a	Picture
593.1289062500	0.0000000000	151841	n/a	n/a	n/a	35
593.3305429688	0.0000000000	151892.619	n/a	n/a	n/a	Picture
593.6562500000	0.0000000000	151976	n/a	n/a	n/a	35
593.7565429687	0.0000000000	152001.675	n/a	n/a	n/a	Picture
594.1210937500	0.0000000000	152095	n/a	n/a	n/a	31
594.7304687500	0.0000000000	152251	n/a	n/a	n/a	34
594.8443437500	0.0000000000	152280.152	n/a	n/a	n/a	Picture
595.3750000000	0.0000000000	152416	n/a	n/a	n/a	35
595.7312421875	0.0000000000	152507.198	n/a	n/a	n/a	Picture
595.9531250000	0.0000000000	152564	n/a	n/a	n/a	33
596.0515429688	0.0000000000	152589.195	n/a	n/a	n/a	Response
596.3661445313	0.0000000000	152669.733	n/a	n/a	n/a	Picture
596.8513437500	0.0000000000	152793.944	n/a	n/a	n/a	Response
596.9179687500	0.0000000000	152811	n/a	n/a	n/a	34
597.4519453125	0.0000000000	152947.698	n/a	n/a	n/a	Picture
597.6054687500	0.0000000000	152987	n/a	n/a	n/a	35
598.3554687500	0.0000000000	153179	n/a	n/a	n/a	35
598.4598437500	0.0000000000	153205.72	n/a	n/a	n/a	Picture
598.7812500000	0.0000000000	153288	n/a	n/a	n/a	34
598.8590429688	0.0000000000	153307.915	n/a	n/a	n/a	Response
599.1267421875	0.0000000000	153376.446	n/a	n/a	n/a	Picture
599.9765429687	0.0000000000	153593.995	n/a	n/a	n/a	Picture
600.7578125000	0.0000000000	153794	n/a	n/a	n/a	33
600.9884453125	0.0000000000	153853.042	n/a	n/a	n/a	Picture
601.3945312500	0.0000000000	153957	n/a	n/a	n/a	33
601.7193437500	0.0000000000	154040.152	n/a	n/a	n/a	Picture
602.4765625000	0.0000000000	154234	n/a	n/a	n/a	31
602.6671445312	0.0000000000	154282.789	n/a	n/a	n/a	Picture
603.3530429687	0.0000000000	154458.379	n/a	n/a	n/a	Picture
603.4843750000	0.0000000000	154492	n/a	n/a	n/a	33
604.1523437500	0.0000000000	154663	n/a	n/a	n/a	31
604.1689453125	0.0000000000	154667.25	n/a	n/a	n/a	Picture
604.5461445312	0.0000000000	154763.813	n/a	n/a	n/a	Response
605.3077421875	0.0000000000	154958.782	n/a	n/a	n/a	Picture
606.0156250000	0.0000000000	155140	n/a	n/a	n/a	35
606.0416445312	0.0000000000	155146.661	n/a	n/a	n/a	Picture
606.9635429687	0.0000000000	155382.667	n/a	n/a	n/a	Picture
607.5744453125	0.0000000000	155539.058	n/a	n/a	n/a	Picture
607.6953125000	0.0000000000	155570	n/a	n/a	n/a	31
607.9695429688	0.0000000000	155640.203	n/a	n/a	n/a	Response
608.3583437500	0.0000000000	155739.736	n/a	n/a	n/a	Picture
608.3789062500	0.0000000000	155745	n/a	n/a	n/a	35
609.1641445313	0.0000000000	155946.021	n/a	n/a	n/a	Picture
609.1953125000	0.0000000000	155954	n/a	n/a	n/a	33
609.5052421875	0.0000000000	156033.342	n/a	n/a	n/a	Response
610.2640429688	0.0000000000	156227.595	n/a	n/a	n/a	Picture
610.8438437500	0.0000000000	156376.024	n/a	n/a	n/a	Picture
611.0664062500	0.0000000000	156433	n/a	n/a	n/a	31
611.4008437500	0.0000000000	156518.616	n/a	n/a	n/a	Picture
611.9882812500	0.0000000000	156669	n/a	n/a	n/a	31
612.1167421875	0.0000000000	156701.886	n/a	n/a	n/a	Picture
612.6015625000	0.0000000000	156826	n/a	n/a	n/a	33
612.7476445312	0.0000000000	156863.397	n/a	n/a	n/a	Picture
613.2166445313	0.0000000000	156983.461	n/a	n/a	n/a	Response
613.3867187500	0.0000000000	157027	n/a	n/a	n/a	35
613.8284453125	0.0000000000	157140.082	n/a	n/a	n/a	Picture
614.1914062500	0.0000000000	157233	n/a	n/a	n/a	33
614.7523437500	0.0000000000	157376.6	n/a	n/a	n/a	Picture
615.2890625000	0.0000000000	157514	n/a	n/a	n/a	34
615.5662421875	0.0000000000	157584.958	n/a	n/a	n/a	Picture
615.8710937500	0.0000000000	157663	n/a	n/a	n/a	34
616.2341445312	0.0000000000	157755.941	n/a	n/a	n/a	Picture
616.4257812500	0.0000000000	157805	n/a	n/a	n/a	34
617.1445312500	0.0000000000	157989	n/a	n/a	n/a	31
617.2729453125	0.0000000000	158021.874	n/a	n/a	n/a	Picture
617.7089453125	0.0000000000	158133.49	n/a	n/a	n/a	Picture
617.7734375000	0.0000000000	158150	n/a	n/a	n/a	33
618.1038437500	0.0000000000	158234.584	n/a	n/a	n/a	Response
618.5497421875	0.0000000000	158348.734	n/a	n/a	n/a	Picture
618.8554687500	0.0000000000	158427	n/a	n/a	n/a	35
619.5136445312	0.0000000000	158595.493	n/a	n/a	n/a	Picture
619.7773437500	0.0000000000	158663	n/a	n/a	n/a	35
619.9445429688	0.0000000000	158705.803	n/a	n/a	n/a	Picture
620.5937500000	0.0000000000	158872	n/a	n/a	n/a	31
620.9324453125	0.0000000000	158958.706	n/a	n/a	n/a	Picture
621.2617187500	0.0000000000	159043	n/a	n/a	n/a	34
621.8072421875	0.0000000000	159182.654	n/a	n/a	n/a	Picture
622.7343750000	0.0000000000	159420	n/a	n/a	n/a	33
622.7571445312	0.0000000000	159425.829	n/a	n/a	n/a	Picture
623.5781250000	0.0000000000	159636	n/a	n/a	n/a	31
623.7280429688	0.0000000000	159674.379	n/a	n/a	n/a	Picture
624.1569453125	0.0000000000	159784.178	n/a	n/a	n/a	Picture
624.5390625000	0.0000000000	159882	n/a	n/a	n/a	34
624.9726562500	0.0000000000	159993	n/a	n/a	n/a	31
625.1517421875	0.0000000000	160038.846	n/a	n/a	n/a	Picture
625.7637421875	0.0000000000	160195.518	n/a	n/a	n/a	Picture
625.9609375000	0.0000000000	160246	n/a	n/a	n/a	31
626.2225429687	0.0000000000	160312.971	n/a	n/a	n/a	Response
626.4475429687	0.0000000000	160370.571	n/a	n/a	n/a	Picture
627.4684453125	0.0000000000	160631.922	n/a	n/a	n/a	Picture
627.7851562500	0.0000000000	160713	n/a	n/a	n/a	34
628.1193437500	0.0000000000	160798.552	n/a	n/a	n/a	Picture
628.5452421875	0.0000000000	160907.582	n/a	n/a	n/a	Picture
628.7500429687	0.0000000000	160960.011	n/a	n/a	n/a	Response
628.7539062500	0.0000000000	160961	n/a	n/a	n/a	31
629.0322421875	0.0000000000	161032.254	n/a	n/a	n/a	Picture
629.1835937500	0.0000000000	161071	n/a	n/a	n/a	35
629.4299453125	0.0000000000	161134.066	n/a	n/a	n/a	Response
629.9090429687	0.0000000000	161256.715	n/a	n/a	n/a	Picture
630.2778437500	0.0000000000	161351.128	n/a	n/a	n/a	Response
630.4399453125	0.0000000000	161392.626	n/a	n/a	n/a	Picture
630.7890625000	0.0000000000	161482	n/a	n/a	n/a	33
631.0718437500	0.0000000000	161554.392	n/a	n/a	n/a	Picture
631.4726562500	0.0000000000	161657	n/a	n/a	n/a	31
631.6298437500	0.0000000000	161697.24	n/a	n/a	n/a	Picture
632.1737421875	0.0000000000	161836.478	n/a	n/a	n/a	Picture
632.4960937500	0.0000000000	161919	n/a	n/a	n/a	34
632.7096445312	0.0000000000	161973.669	n/a	n/a	n/a	Picture
633.0613437500	0.0000000000	162063.704	n/a	n/a	n/a	Response
633.1445312500	0.0000000000	162085	n/a	n/a	n/a	33
633.2975429688	0.0000000000	162124.171	n/a	n/a	n/a	Picture
633.5703125000	0.0000000000	162194	n/a	n/a	n/a	34
634.0585937500	0.0000000000	162319	n/a	n/a	n/a	33
634.3843437500	0.0000000000	162402.392	n/a	n/a	n/a	Picture
634.9375000000	0.0000000000	162544	n/a	n/a	n/a	33
634.9453437500	0.0000000000	162546.008	n/a	n/a	n/a	Picture
635.4648437500	0.0000000000	162679	n/a	n/a	n/a	34
635.9501445312	0.0000000000	162803.237	n/a	n/a	n/a	Picture
636.0976562500	0.0000000000	162841	n/a	n/a	n/a	35
636.6562500000	0.0000000000	162984	n/a	n/a	n/a	31
637.0380429688	0.0000000000	163081.739	n/a	n/a	n/a	Picture
637.5239453125	0.0000000000	163206.13	n/a	n/a	n/a	Picture
637.7343750000	0.0000000000	163260	n/a	n/a	n/a	33
637.9645429688	0.0000000000	163318.923	n/a	n/a	n/a	Response
638.3242187500	0.0000000000	163411	n/a	n/a	n/a	34
638.4777421875	0.0000000000	163450.302	n/a	n/a	n/a	Picture
638.9484453125	0.0000000000	163570.802	n/a	n/a	n/a	Response
639.4366445312	0.0000000000	163695.781	n/a	n/a	n/a	Picture
639.9365429688	0.0000000000	163823.755	n/a	n/a	n/a	Picture
639.9726562500	0.0000000000	163833	n/a	n/a	n/a	34
640.6434453125	0.0000000000	164004.722	n/a	n/a	n/a	Picture
640.9765625000	0.0000000000	164090	n/a	n/a	n/a	31
641.7502421875	0.0000000000	164288.062	n/a	n/a	n/a	Picture
642.0664062500	0.0000000000	164369	n/a	n/a	n/a	34
642.3501445312	0.0000000000	164441.637	n/a	n/a	n/a	Picture
642.5507812500	0.0000000000	164493	n/a	n/a	n/a	33
642.6997421875	0.0000000000	164531.134	n/a	n/a	n/a	Response
642.9071445312	0.0000000000	164584.229	n/a	n/a	n/a	Picture
643.5039062500	0.0000000000	164737	n/a	n/a	n/a	33
643.8249453125	0.0000000000	164819.186	n/a	n/a	n/a	Picture
644.4478437500	0.0000000000	164978.648	n/a	n/a	n/a	Picture
644.4648437500	0.0000000000	164983	n/a	n/a	n/a	31
644.9648437500	0.0000000000	165111	n/a	n/a	n/a	34
645.1847421875	0.0000000000	165167.294	n/a	n/a	n/a	Picture
645.6718750000	0.0000000000	165292	n/a	n/a	n/a	31
646.3295429688	0.0000000000	165460.363	n/a	n/a	n/a	Picture
646.7615429687	0.0000000000	165570.955	n/a	n/a	n/a	Picture
647.1904453125	0.0000000000	165680.754	n/a	n/a	n/a	Picture
647.3750000000	0.0000000000	165728	n/a	n/a	n/a	33
647.6443437500	0.0000000000	165796.952	n/a	n/a	n/a	Picture
647.9335937500	0.0000000000	165871	n/a	n/a	n/a	35
648.2352421875	0.0000000000	165948.222	n/a	n/a	n/a	Picture
648.8515625000	0.0000000000	166106	n/a	n/a	n/a	35
648.9152421875	0.0000000000	166122.302	n/a	n/a	n/a	Picture
649.2267421875	0.0000000000	166202.046	n/a	n/a	n/a	Response
649.9110429688	0.0000000000	166377.227	n/a	n/a	n/a	Picture
651.0308437500	0.0000000000	166663.896	n/a	n/a	n/a	Picture
651.4183437500	0.0000000000	166763.096	n/a	n/a	n/a	Response
651.7890625000	0.0000000000	166858	n/a	n/a	n/a	35
652.0167421875	0.0000000000	166916.286	n/a	n/a	n/a	Picture
652.2187500000	0.0000000000	166968	n/a	n/a	n/a	34
652.7915429688	0.0000000000	167114.635	n/a	n/a	n/a	Picture
653.4645429688	0.0000000000	167286.923	n/a	n/a	n/a	Picture
653.9414062500	0.0000000000	167409	n/a	n/a	n/a	33
654.5143437500	0.0000000000	167555.672	n/a	n/a	n/a	Picture
654.9375000000	0.0000000000	167664	n/a	n/a	n/a	31
655.0352421875	0.0000000000	167689.022	n/a	n/a	n/a	Picture
655.3457421875	0.0000000000	167768.51	n/a	n/a	n/a	Response
656.0585937500	0.0000000000	167951	n/a	n/a	n/a	33
656.1111445313	0.0000000000	167964.453	n/a	n/a	n/a	Picture
656.9859453125	0.0000000000	168188.402	n/a	n/a	n/a	Picture
657.0429687500	0.0000000000	168203	n/a	n/a	n/a	35
657.8164062500	0.0000000000	168401	n/a	n/a	n/a	35
657.8918437500	0.0000000000	168420.312	n/a	n/a	n/a	Picture
658.4921875000	0.0000000000	168574	n/a	n/a	n/a	34
658.9636445312	0.0000000000	168694.693	n/a	n/a	n/a	Picture
659.5429687500	0.0000000000	168843	n/a	n/a	n/a	31
659.9905429687	0.0000000000	168957.579	n/a	n/a	n/a	Picture
660.0625000000	0.0000000000	168976	n/a	n/a	n/a	33
661.1367187500	0.0000000000	169251	n/a	n/a	n/a	35
662.9179687500	0.0000000000	169707	n/a	n/a	n/a	34
667.9980468750	n/a	171007.5	n/a	n/a	n/a	boundary
668.0561640625	0.0000000000	171022.378	n/a	n/a	n/a	Picture
668.4753632812	0.0000000000	171129.693	n/a	n/a	n/a	Response
669.0619609375	0.0000000000	171279.862	n/a	n/a	n/a	Picture
669.9188632812	0.0000000000	171499.229	n/a	n/a	n/a	Picture
670.9726640625	0.0000000000	171769.002	n/a	n/a	n/a	Picture
671.4096640625	0.0000000000	171880.874	n/a	n/a	n/a	Picture
672.3064609375	0.0000000000	172110.454	n/a	n/a	n/a	Picture
672.8983632812	0.0000000000	172261.981	n/a	n/a	n/a	Picture
673.2460937500	0.0000000000	172351	n/a	n/a	n/a	43
674.0042617187	0.0000000000	172545.091	n/a	n/a	n/a	Picture
674.1445312500	0.0000000000	172581	n/a	n/a	n/a	44
674.7661640625	0.0000000000	172740.138	n/a	n/a	n/a	Picture
675.1484375000	0.0000000000	172838	n/a	n/a	n/a	43
675.6049609375	0.0000000000	172954.87	n/a	n/a	n/a	Picture
676.0078125000	0.0000000000	173058	n/a	n/a	n/a	41
676.5348632812	0.0000000000	173192.925	n/a	n/a	n/a	Picture
676.8259609375	0.0000000000	173267.446	n/a	n/a	n/a	Response
677.0625000000	0.0000000000	173328	n/a	n/a	n/a	43
677.4077617187	0.0000000000	173416.387	n/a	n/a	n/a	Picture
677.4960937500	0.0000000000	173439	n/a	n/a	n/a	43
677.9986640625	0.0000000000	173567.658	n/a	n/a	n/a	Picture
678.3945312500	0.0000000000	173669	n/a	n/a	n/a	42
678.4955625000	0.0000000000	173694.864	n/a	n/a	n/a	Picture
678.9882812500	0.0000000000	173821	n/a	n/a	n/a	45
679.4894609375	0.0000000000	173949.302	n/a	n/a	n/a	Picture
679.9993632812	0.0000000000	174079.837	n/a	n/a	n/a	Picture
680.0937500000	0.0000000000	174104	n/a	n/a	n/a	43
680.8554687500	0.0000000000	174299	n/a	n/a	n/a	41
681.0711640625	0.0000000000	174354.218	n/a	n/a	n/a	Picture
681.4012617187	0.0000000000	174438.723	n/a	n/a	n/a	Response
681.5790625000	0.0000000000	174484.24	n/a	n/a	n/a	Picture
681.6914062500	0.0000000000	174513	n/a	n/a	n/a	45
682.4169609375	0.0000000000	174698.742	n/a	n/a	n/a	Picture
682.6210937500	0.0000000000	174751	n/a	n/a	n/a	44
682.9208632813	0.0000000000	174827.741	n/a	n/a	n/a	Picture
682.9209609375	0.0000000000	174827.766	n/a	n/a	n/a	Response
683.4008632813	0.0000000000	174950.621	n/a	n/a	n/a	Response
683.4960937500	0.0000000000	174975	n/a	n/a	n/a	42
683.9817617188	0.0000000000	175099.331	n/a	n/a	n/a	Picture
684.0859375000	0.0000000000	175126	n/a	n/a	n/a	42
684.5820312500	0.0000000000	175253	n/a	n/a	n/a	41
685.0105625000	0.0000000000	175362.704	n/a	n/a	n/a	Picture
685.5024609375	0.0000000000	175488.63	n/a	n/a	n/a	Picture
685.5781250000	0.0000000000	175508	n/a	n/a	n/a	45
686.0859375000	0.0000000000	175638	n/a	n/a	n/a	41
686.6193632813	0.0000000000	175774.557	n/a	n/a	n/a	Picture
687.1601562500	0.0000000000	175913	n/a	n/a	n/a	44
687.6679687500	0.0000000000	176043	n/a	n/a	n/a	43
687.6841640625	0.0000000000	176047.146	n/a	n/a	n/a	Picture
688.5039062500	0.0000000000	176257	n/a	n/a	n/a	44
688.6500625000	0.0000000000	176294.416	n/a	n/a	n/a	Picture
689.0078125000	0.0000000000	176386	n/a	n/a	n/a	44
689.2809609375	0.0000000000	176455.926	n/a	n/a	n/a	Picture
689.9908632812	0.0000000000	176637.661	n/a	n/a	n/a	Picture
690.0703125000	0.0000000000	176658	n/a	n/a	n/a	42
690.3677617187	0.0000000000	176734.147	n/a	n/a	n/a	Response
690.5457617187	0.0000000000	176779.715	n/a	n/a	n/a	Picture
690.8956640625	0.0000000000	176869.29	n/a	n/a	n/a	Response
691.0246640625	0.0000000000	176902.314	n/a	n/a	n/a	Picture
691.0976562500	0.0000000000	176921	n/a	n/a	n/a	41
691.5898437500	0.0000000000	177047	n/a	n/a	n/a	43
691.9305625000	0.0000000000	177134.224	n/a	n/a	n/a	Picture
692.7070312500	0.0000000000	177333	n/a	n/a	n/a	45
692.7683632813	0.0000000000	177348.701	n/a	n/a	n/a	Picture
693.2923632813	0.0000000000	177482.845	n/a	n/a	n/a	Picture
693.6311640625	0.0000000000	177569.578	n/a	n/a	n/a	Response
693.7732617187	0.0000000000	177605.955	n/a	n/a	n/a	Picture
693.7734375000	0.0000000000	177606	n/a	n/a	n/a	42
694.5761640625	0.0000000000	177811.498	n/a	n/a	n/a	Picture
694.7382812500	0.0000000000	177853	n/a	n/a	n/a	42
694.9349609375	0.0000000000	177903.35	n/a	n/a	n/a	Response
695.0130625000	0.0000000000	177923.344	n/a	n/a	n/a	Picture
695.3671875000	0.0000000000	178014	n/a	n/a	n/a	41
695.6389609375	0.0000000000	178083.574	n/a	n/a	n/a	Picture
696.0781250000	0.0000000000	178196	n/a	n/a	n/a	44
696.6328125000	0.0000000000	178338	n/a	n/a	n/a	44
696.6728632812	0.0000000000	178348.253	n/a	n/a	n/a	Picture
697.1132812500	0.0000000000	178461	n/a	n/a	n/a	43
697.5266640625	0.0000000000	178566.826	n/a	n/a	n/a	Picture
697.8944609375	0.0000000000	178660.982	n/a	n/a	n/a	Response
698.0195312500	0.0000000000	178693	n/a	n/a	n/a	45
698.1645625000	0.0000000000	178730.128	n/a	n/a	n/a	Picture
698.8554687500	0.0000000000	178907	n/a	n/a	n/a	45
698.8694609375	0.0000000000	178910.582	n/a	n/a	n/a	Picture
699.3789062500	0.0000000000	179041	n/a	n/a	n/a	44
699.8632812500	0.0000000000	179165	n/a	n/a	n/a	45
699.9983632813	0.0000000000	179199.581	n/a	n/a	n/a	Picture
700.4712617188	0.0000000000	179320.643	n/a	n/a	n/a	Picture
700.6640625000	0.0000000000	179370	n/a	n/a	n/a	44
701.1015625000	0.0000000000	179482	n/a	n/a	n/a	43
701.1191640625	0.0000000000	179486.506	n/a	n/a	n/a	Picture
701.5290625000	0.0000000000	179591.44	n/a	n/a	n/a	Picture
701.7265625000	0.0000000000	179642	n/a	n/a	n/a	42
702.5399609375	0.0000000000	179850.23	n/a	n/a	n/a	Picture
702.7617187500	0.0000000000	179907	n/a	n/a	n/a	42
703.2838632812	0.0000000000	180040.669	n/a	n/a	n/a	Picture
703.6132812500	0.0000000000	180125	n/a	n/a	n/a	44
704.2539062500	0.0000000000	180289	n/a	n/a	n/a	41
704.3496640625	0.0000000000	180313.514	n/a	n/a	n/a	Picture
704.8865625000	0.0000000000	180450.96	n/a	n/a	n/a	Picture
704.9570312500	0.0000000000	180469	n/a	n/a	n/a	43
705.3012617187	0.0000000000	180557.123	n/a	n/a	n/a	Response
705.9774609375	0.0000000000	180730.23	n/a	n/a	n/a	Picture
706.0859375000	0.0000000000	180758	n/a	n/a	n/a	41
706.4103632813	0.0000000000	180841.053	n/a	n/a	n/a	Picture
706.5585937500	0.0000000000	180879	n/a	n/a	n/a	42
706.8210625000	0.0000000000	180946.192	n/a	n/a	n/a	Response
707.2070312500	0.0000000000	181045	n/a	n/a	n/a	42
707.2172617188	0.0000000000	181047.619	n/a	n/a	n/a	Picture
707.6171875000	0.0000000000	181150	n/a	n/a	n/a	42
707.9021640625	0.0000000000	181222.954	n/a	n/a	n/a	Picture
708.4580625000	0.0000000000	181365.264	n/a	n/a	n/a	Picture
708.6289062500	0.0000000000	181409	n/a	n/a	n/a	45
709.3309609375	0.0000000000	181588.726	n/a	n/a	n/a	Picture
709.3710937500	0.0000000000	181599	n/a	n/a	n/a	45
710.2907617187	0.0000000000	181834.435	n/a	n/a	n/a	Picture
710.4375000000	0.0000000000	181872	n/a	n/a	n/a	42
710.6203632812	0.0000000000	181918.813	n/a	n/a	n/a	Response
710.9765625000	0.0000000000	182010	n/a	n/a	n/a	44
711.0156640625	0.0000000000	182020.01	n/a	n/a	n/a	Picture
711.6645625000	0.0000000000	182186.128	n/a	n/a	n/a	Picture
712.0664062500	0.0000000000	182289	n/a	n/a	n/a	41
712.5000000000	0.0000000000	182400	n/a	n/a	n/a	44
712.7853632813	0.0000000000	182473.053	n/a	n/a	n/a	Picture
713.3046875000	0.0000000000	182606	n/a	n/a	n/a	45
713.5132617187	0.0000000000	182659.395	n/a	n/a	n/a	Picture
713.9638632813	0.0000000000	182774.749	n/a	n/a	n/a	Response
713.9921875000	0.0000000000	182782	n/a	n/a	n/a	41
714.1581640625	0.0000000000	182824.49	n/a	n/a	n/a	Picture
714.5468750000	0.0000000000	182924	n/a	n/a	n/a	45
715.0770625000	0.0000000000	183059.728	n/a	n/a	n/a	Picture
715.4179687500	0.0000000000	183147	n/a	n/a	n/a	45
716.0228632813	0.0000000000	183301.853	n/a	n/a	n/a	Picture
716.3554609375	0.0000000000	183386.998	n/a	n/a	n/a	Response
716.3789062500	0.0000000000	183393	n/a	n/a	n/a	44
716.8117617187	0.0000000000	183503.811	n/a	n/a	n/a	Picture
717.1054687500	0.0000000000	183579	n/a	n/a	n/a	41
717.5076640625	0.0000000000	183681.962	n/a	n/a	n/a	Picture
717.7539062500	0.0000000000	183745	n/a	n/a	n/a	41
718.4275625000	0.0000000000	183917.456	n/a	n/a	n/a	Picture
718.8750000000	0.0000000000	184032	n/a	n/a	n/a	41
719.4023632813	0.0000000000	184167.005	n/a	n/a	n/a	Picture
719.6015625000	0.0000000000	184218	n/a	n/a	n/a	44
720.2460937500	0.0000000000	184383	n/a	n/a	n/a	43
720.3792617188	0.0000000000	184417.091	n/a	n/a	n/a	Picture
721.1640625000	0.0000000000	184618	n/a	n/a	n/a	43
721.3240625000	0.0000000000	184658.96	n/a	n/a	n/a	Picture
721.8620625000	0.0000000000	184796.688	n/a	n/a	n/a	Picture
722.1093750000	0.0000000000	184860	n/a	n/a	n/a	44
722.6269609375	0.0000000000	184992.502	n/a	n/a	n/a	Picture
722.8984375000	0.0000000000	185062	n/a	n/a	n/a	45
723.5187617188	0.0000000000	185220.803	n/a	n/a	n/a	Picture
723.5976562500	0.0000000000	185241	n/a	n/a	n/a	42
723.8821640625	0.0000000000	185313.834	n/a	n/a	n/a	Response
724.4726640625	0.0000000000	185465.002	n/a	n/a	n/a	Picture
724.5156250000	0.0000000000	185476	n/a	n/a	n/a	43
724.9645625000	0.0000000000	185590.928	n/a	n/a	n/a	Picture
725.4921875000	0.0000000000	185726	n/a	n/a	n/a	45
725.5074609375	0.0000000000	185729.91	n/a	n/a	n/a	Picture
726.2383632813	0.0000000000	185917.021	n/a	n/a	n/a	Picture
726.4687500000	0.0000000000	185976	n/a	n/a	n/a	45
726.7492617187	0.0000000000	186047.811	n/a	n/a	n/a	Picture
727.4140625000	0.0000000000	186218	n/a	n/a	n/a	41
727.8250625000	0.0000000000	186323.216	n/a	n/a	n/a	Picture
727.9492187500	0.0000000000	186355	n/a	n/a	n/a	41
728.6459609375	0.0000000000	186533.366	n/a	n/a	n/a	Picture
728.7148437500	0.0000000000	186551	n/a	n/a	n/a	45
729.1289609375	0.0000000000	186657.014	n/a	n/a	n/a	Picture
729.6054687500	0.0000000000	186779	n/a	n/a	n/a	44
729.8988632812	0.0000000000	186854.109	n/a	n/a	n/a	Picture
730.2811640625	0.0000000000	186951.978	n/a	n/a	n/a	Response
730.5625000000	0.0000000000	187024	n/a	n/a	n/a	41
731.0456640625	0.0000000000	187147.69	n/a	n/a	n/a	Picture
731.0546875000	0.0000000000	187150	n/a	n/a	n/a	43
731.5135625000	0.0000000000	187267.472	n/a	n/a	n/a	Picture
731.5976562500	0.0000000000	187289	n/a	n/a	n/a	42
732.0008632812	0.0000000000	187392.221	n/a	n/a	n/a	Response
732.1774609375	0.0000000000	187437.43	n/a	n/a	n/a	Picture
732.3281250000	0.0000000000	187476	n/a	n/a	n/a	45
732.8359375000	0.0000000000	187606	n/a	n/a	n/a	42
732.9753632812	0.0000000000	187641.693	n/a	n/a	n/a	Picture
733.5032617187	0.0000000000	187776.835	n/a	n/a	n/a	Picture
733.9140625000	0.0000000000	187882	n/a	n/a	n/a	41
733.9382617188	0.0000000000	187888.195	n/a	n/a	n/a	Picture
734.4790625000	0.0000000000	188026.64	n/a	n/a	n/a	Picture
734.7343750000	0.0000000000	188092	n/a	n/a	n/a	45
735.1580625000	0.0000000000	188200.464	n/a	n/a	n/a	Picture
735.2187500000	0.0000000000	188216	n/a	n/a	n/a	41
735.9148632813	0.0000000000	188394.205	n/a	n/a	n/a	Picture
735.9882812500	0.0000000000	188413	n/a	n/a	n/a	44
737.0027617187	0.0000000000	188672.707	n/a	n/a	n/a	Picture
737.1328125000	0.0000000000	188706	n/a	n/a	n/a	42
737.6015625000	0.0000000000	188826	n/a	n/a	n/a	44
737.9655625000	0.0000000000	188919.184	n/a	n/a	n/a	Picture
738.2656250000	0.0000000000	188996	n/a	n/a	n/a	43
738.6204609375	0.0000000000	189086.838	n/a	n/a	n/a	Picture
739.0625000000	0.0000000000	189200	n/a	n/a	n/a	43
739.2193632813	0.0000000000	189240.157	n/a	n/a	n/a	Picture
739.5898437500	0.0000000000	189335	n/a	n/a	n/a	43
739.7443632813	0.0000000000	189374.557	n/a	n/a	n/a	Picture
740.0273437500	0.0000000000	189447	n/a	n/a	n/a	41
740.1612617187	0.0000000000	189481.283	n/a	n/a	n/a	Picture
740.5664062500	0.0000000000	189585	n/a	n/a	n/a	42
740.6581640625	0.0000000000	189608.49	n/a	n/a	n/a	Picture
740.9913632812	0.0000000000	189693.789	n/a	n/a	n/a	Response
741.2460937500	0.0000000000	189759	n/a	n/a	n/a	43
741.5470625000	0.0000000000	189836.048	n/a	n/a	n/a	Picture
742.0039062500	0.0000000000	189953	n/a	n/a	n/a	42
742.0071640625	0.0000000000	189953.834	n/a	n/a	n/a	Response
742.6438632812	0.0000000000	190116.829	n/a	n/a	n/a	Picture
743.0898437500	0.0000000000	190231	n/a	n/a	n/a	42
744.0546875000	0.0000000000	190478	n/a	n/a	n/a	41
744.7070312500	0.0000000000	190645	n/a	n/a	n/a	45
745.3085937500	0.0000000000	190799	n/a	n/a	n/a	42
745.8320312500	0.0000000000	190933	n/a	n/a	n/a	43
746.2500000000	0.0000000000	191040	n/a	n/a	n/a	45
746.7460937500	0.0000000000	191167	n/a	n/a	n/a	44
747.6367187500	0.0000000000	191395	n/a	n/a	n/a	44
748.7304687500	0.0000000000	191675	n/a	n/a	n/a	43
755.9980468750	n/a	193535.5	n/a	n/a	n/a	boundary
756.0555390625	0.0000000000	193550.218	n/a	n/a	n/a	Picture
756.5644375000	0.0000000000	193680.496	n/a	n/a	n/a	Picture
757.1013359375	0.0000000000	193817.942	n/a	n/a	n/a	Picture
757.6063359375	0.0000000000	193947.222	n/a	n/a	n/a	Picture
757.9231367188	0.0000000000	194028.323	n/a	n/a	n/a	Response
758.5971367187	0.0000000000	194200.867	n/a	n/a	n/a	Picture
759.1490390625	0.0000000000	194342.154	n/a	n/a	n/a	Picture
759.5709375000	0.0000000000	194450.16	n/a	n/a	n/a	Picture
760.2868359375	0.0000000000	194633.43	n/a	n/a	n/a	Picture
761.0317382812	0.0000000000	194824.125	n/a	n/a	n/a	Picture
