onset	duration	trial_type	response_time	sample	value
123.8446367187	0.0000000000	STATUS	n/a	31704.2270000000	Response
124.1628359375	0.0000000000	STATUS	n/a	31785.6860000000	Picture
124.7804375000	0.0000000000	STATUS	n/a	31943.7920000000	Response
125.0547382812	0.0000000000	STATUS	n/a	32014.0130000000	Picture
125.4843359375	0.0000000000	STATUS	n/a	32123.9900000000	Response
125.6666367187	0.0000000000	STATUS	n/a	32170.6590000000	Picture
126.0842382813	0.0000000000	STATUS	n/a	32277.5650000000	Response
126.3245390625	0.0000000000	STATUS	n/a	32339.0820000000	Picture
127.1074375000	0.0000000000	STATUS	n/a	32539.5040000000	Picture
127.4600390625	0.0000000000	STATUS	n/a	32629.7700000000	Response
127.5903359375	0.0000000000	STATUS	n/a	32663.1260000000	Picture
128.1742382812	0.0000000000	STATUS	n/a	32812.6050000000	Picture
129.2891367188	0.0000000000	STATUS	n/a	33098.0190000000	Picture
130.3069375000	0.0000000000	STATUS	n/a	33358.5760000000	Picture
131.2758359375	0.0000000000	STATUS	n/a	33606.6140000000	Picture
132.3446367187	0.0000000000	STATUS	n/a	33880.2270000000	Picture
132.7815390625	0.0000000000	STATUS	n/a	33992.0740000000	Picture
133.1631367187	0.0000000000	STATUS	n/a	34089.7630000000	Response
133.8994375000	0.0000000000	STATUS	n/a	34278.2560000000	Picture
134.2029375000	0.0000000000	STATUS	n/a	34355.9520000000	Response
134.5773359375	0.0000000000	STATUS	n/a	34451.7980000000	Picture
135.1952382812	0.0000000000	STATUS	n/a	34609.9810000000	Picture
135.8121367187	0.0000000000	STATUS	n/a	34767.9070000000	Picture
136.6680390625	0.0000000000	STATUS	n/a	34987.0180000000	Picture
137.4768359375	0.0000000000	STATUS	n/a	35194.0700000000	Picture
138.5467382812	0.0000000000	STATUS	n/a	35467.9650000000	Picture
139.5095390625	0.0000000000	STATUS	n/a	35714.4420000000	Picture
140.0994375000	0.0000000000	STATUS	n/a	35865.4560000000	Picture
141.1603359375	0.0000000000	STATUS	n/a	36137.0460000000	Picture
142.1361367188	0.0000000000	STATUS	n/a	36386.8510000000	Picture
143.0310390625	0.0000000000	STATUS	n/a	36615.9460000000	Picture
143.5439375000	0.0000000000	STATUS	n/a	36747.2480000000	Picture
144.4148359375	0.0000000000	STATUS	n/a	36970.1980000000	Picture
144.7212382813	0.0000000000	STATUS	n/a	37048.6370000000	Response
145.3527382812	0.0000000000	STATUS	n/a	37210.3010000000	Picture
146.2605390625	0.0000000000	STATUS	n/a	37442.6980000000	Picture
147.2703359375	0.0000000000	STATUS	n/a	37701.2060000000	Picture
148.0322382812	0.0000000000	STATUS	n/a	37896.2530000000	Picture
148.9051367187	0.0000000000	STATUS	n/a	38119.7150000000	Picture
149.3820390625	0.0000000000	STATUS	n/a	38241.8020000000	Picture
149.8370390625	0.0000000000	STATUS	n/a	38358.2820000000	Picture
150.4149375000	0.0000000000	STATUS	n/a	38506.2240000000	Picture
150.9988359375	0.0000000000	STATUS	n/a	38655.7020000000	Picture
151.6147382812	0.0000000000	STATUS	n/a	38813.3730000000	Picture
152.4706367188	0.0000000000	STATUS	n/a	39032.4830000000	Picture
153.0045390625	0.0000000000	STATUS	n/a	39169.1620000000	Picture
153.4984375000	0.0000000000	STATUS	n/a	39295.6000000000	Picture
154.4603359375	0.0000000000	STATUS	n/a	39541.8460000000	Picture
154.8155390625	0.0000000000	STATUS	n/a	39632.7780000000	Response
154.8632382813	0.0000000000	STATUS	n/a	39644.9890000000	Picture
155.7321367187	0.0000000000	STATUS	n/a	39867.4270000000	Picture
156.1710390625	0.0000000000	STATUS	n/a	39979.7860000000	Picture
156.8019375000	0.0000000000	STATUS	n/a	40141.2960000000	Picture
157.2479375000	0.0000000000	STATUS	n/a	40255.4720000000	Picture
157.7038359375	0.0000000000	STATUS	n/a	40372.1820000000	Picture
158.1427382812	0.0000000000	STATUS	n/a	40484.5410000000	Picture
158.8296367188	0.0000000000	STATUS	n/a	40660.3870000000	Picture
182.9980468750	n/a	STATUS	n/a	46847.5000000000	boundary
183.0552578125	0.0000000000	STATUS	n/a	46862.1460000000	Picture
183.5511562500	0.0000000000	STATUS	n/a	46989.0960000000	Picture
183.9133554688	0.0000000000	STATUS	n/a	47081.8190000000	Response
184.5770546875	0.0000000000	STATUS	n/a	47251.7260000000	Picture
185.1049570312	0.0000000000	STATUS	n/a	47386.8690000000	Picture
185.5828554688	0.0000000000	STATUS	n/a	47509.2110000000	Picture
185.9129570312	0.0000000000	STATUS	n/a	47593.7170000000	Response
186.3710937500	0.0000000000	Picture	n/a	47711.0000000000	34
186.7216562500	0.0000000000	STATUS	n/a	47800.7440000000	Picture
187.2956562500	0.0000000000	STATUS	n/a	47947.6880000000	Picture
187.6445312500	0.0000000000	Picture	n/a	48037.0000000000	33
187.9345546875	0.0000000000	STATUS	n/a	48111.2460000000	Picture
188.3574570312	0.0000000000	STATUS	n/a	48219.5090000000	Picture
188.6718750000	0.0000000000	Picture	n/a	48300.0000000000	31
189.3822578125	0.0000000000	STATUS	n/a	48481.8580000000	Picture
189.6757812500	0.0000000000	Picture	n/a	48557.0000000000	33
190.5291562500	0.0000000000	STATUS	n/a	48775.4640000000	Picture
190.8164062500	0.0000000000	Picture	n/a	48849.0000000000	35
191.1880546875	0.0000000000	STATUS	n/a	48944.1420000000	Picture
191.3906250000	0.0000000000	Picture	n/a	48996.0000000000	34
191.8349570312	0.0000000000	STATUS	n/a	49109.7490000000	Picture
192.0273437500	0.0000000000	Picture	n/a	49159.0000000000	35
192.4531250000	0.0000000000	Picture	n/a	49268.0000000000	35
192.6737578125	0.0000000000	STATUS	n/a	49324.4820000000	Picture
193.2327578125	0.0000000000	STATUS	n/a	49467.5860000000	Picture
193.5517578125	0.0000000000	STATUS	n/a	49549.2500000000	Response
194.2715546875	0.0000000000	STATUS	n/a	49733.5180000000	Picture
194.8884570312	0.0000000000	STATUS	n/a	49891.4450000000	Picture
195.3203554687	0.0000000000	STATUS	n/a	50002.0110000000	Picture
195.8783554687	0.0000000000	STATUS	n/a	50144.8590000000	Picture
195.9296875000	0.0000000000	Picture	n/a	50158.0000000000	35
195.9433554687	0.0000000000	STATUS	n/a	50161.4990000000	Response
196.4952578125	0.0000000000	STATUS	n/a	50302.7860000000	Picture
196.9431562500	0.0000000000	STATUS	n/a	50417.4480000000	Picture
197.2871562500	0.0000000000	STATUS	n/a	50505.5120000000	Response
197.3281250000	0.0000000000	Picture	n/a	50516.0000000000	33
197.3670546875	0.0000000000	STATUS	n/a	50525.9660000000	Picture
197.8170546875	0.0000000000	STATUS	n/a	50641.1660000000	Picture
198.3671875000	0.0000000000	Picture	n/a	50782.0000000000	34
198.4409570313	0.0000000000	STATUS	n/a	50800.8850000000	Picture
199.4140625000	0.0000000000	Picture	n/a	51050.0000000000	33
199.5757578125	0.0000000000	STATUS	n/a	51091.3940000000	Picture
199.9726562500	0.0000000000	Picture	n/a	51193.0000000000	31
200.4516562500	0.0000000000	STATUS	n/a	51315.6240000000	Picture
200.5898437500	0.0000000000	Picture	n/a	51351.0000000000	35
200.7665546875	0.0000000000	STATUS	n/a	51396.2380000000	Response
201.0390625000	0.0000000000	Picture	n/a	51466.0000000000	33
201.4609375000	0.0000000000	Picture	n/a	51574.0000000000	31
201.5634570313	0.0000000000	STATUS	n/a	51600.2450000000	Picture
201.9101562500	0.0000000000	Picture	n/a	51689.0000000000	35
202.0053554687	0.0000000000	STATUS	n/a	51713.3710000000	Picture
202.4503554687	0.0000000000	STATUS	n/a	51827.2910000000	Picture
202.5351562500	0.0000000000	Picture	n/a	51849.0000000000	31
203.5921562500	0.0000000000	STATUS	n/a	52119.5920000000	Picture
203.6718750000	0.0000000000	Picture	n/a	52140.0000000000	31
204.5468750000	0.0000000000	Picture	n/a	52364.0000000000	33
204.7069570312	0.0000000000	STATUS	n/a	52404.9810000000	Picture
204.9658554687	0.0000000000	STATUS	n/a	52471.2590000000	Response
205.6562500000	0.0000000000	Picture	n/a	52648.0000000000	31
205.7698554687	0.0000000000	STATUS	n/a	52677.0830000000	Picture
206.1015625000	0.0000000000	Picture	n/a	52762.0000000000	31
206.5429687500	0.0000000000	Picture	n/a	52875.0000000000	34
206.7686562500	0.0000000000	STATUS	n/a	52932.7760000000	Picture
207.5795546875	0.0000000000	STATUS	n/a	53140.3660000000	Picture
207.6875000000	0.0000000000	Picture	n/a	53168.0000000000	35
207.8613554687	0.0000000000	STATUS	n/a	53212.5070000000	Response
208.0354570312	0.0000000000	STATUS	n/a	53257.0770000000	Picture
208.4554570313	0.0000000000	STATUS	n/a	53364.5970000000	Picture
208.8007812500	0.0000000000	Picture	n/a	53453.0000000000	33
209.1103554688	0.0000000000	STATUS	n/a	53532.2510000000	Picture
209.5492578125	0.0000000000	STATUS	n/a	53644.6100000000	Picture
209.8632812500	0.0000000000	Picture	n/a	53725.0000000000	31
210.0531562500	0.0000000000	STATUS	n/a	53773.6080000000	Picture
210.7670546875	0.0000000000	STATUS	n/a	53956.3660000000	Picture
210.8632812500	0.0000000000	Picture	n/a	53981.0000000000	34
211.0928554688	0.0000000000	STATUS	n/a	54039.7710000000	Response
211.1730546875	0.0000000000	STATUS	n/a	54060.3020000000	Picture
211.6757812500	0.0000000000	Picture	n/a	54189.0000000000	33
211.8569570313	0.0000000000	STATUS	n/a	54235.3810000000	Picture
212.1289062500	0.0000000000	Picture	n/a	54305.0000000000	34
212.4038554688	0.0000000000	STATUS	n/a	54375.3870000000	Picture
212.5507812500	0.0000000000	Picture	n/a	54413.0000000000	35
212.7725546875	0.0000000000	STATUS	n/a	54469.7740000000	Response
213.0487578125	0.0000000000	STATUS	n/a	54540.4820000000	Picture
213.2031250000	0.0000000000	Picture	n/a	54580.0000000000	31
213.6445312500	0.0000000000	Picture	n/a	54693.0000000000	35
213.9225546875	0.0000000000	STATUS	n/a	54764.1740000000	Picture
214.1484375000	0.0000000000	Picture	n/a	54822.0000000000	35
214.8632812500	0.0000000000	Picture	n/a	55005.0000000000	33
214.9854570313	0.0000000000	STATUS	n/a	55036.2770000000	Picture
215.2656250000	0.0000000000	Picture	n/a	55108.0000000000	31
215.8083554687	0.0000000000	STATUS	n/a	55246.9390000000	Picture
216.5000000000	0.0000000000	Picture	n/a	55424.0000000000	33
216.7081562500	0.0000000000	STATUS	n/a	55477.2880000000	Picture
217.1445312500	0.0000000000	Picture	n/a	55589.0000000000	34
217.6550546875	0.0000000000	STATUS	n/a	55719.6940000000	Picture
218.0156250000	0.0000000000	Picture	n/a	55812.0000000000	34
218.3839570312	0.0000000000	STATUS	n/a	55906.2930000000	Picture
218.7235546875	0.0000000000	STATUS	n/a	55993.2300000000	Response
218.8758554687	0.0000000000	STATUS	n/a	56032.2190000000	Picture
219.0781250000	0.0000000000	Picture	n/a	56084.0000000000	31
219.6227578125	0.0000000000	STATUS	n/a	56223.4260000000	Picture
219.9023437500	0.0000000000	Picture	n/a	56295.0000000000	35
220.1316562500	0.0000000000	STATUS	n/a	56353.7040000000	Picture
220.8007812500	0.0000000000	Picture	n/a	56525.0000000000	34
221.0794570313	0.0000000000	STATUS	n/a	56596.3410000000	Picture
222.2083554687	0.0000000000	STATUS	n/a	56885.3390000000	Picture
222.4765625000	0.0000000000	Picture	n/a	56954.0000000000	33
222.4829570313	0.0000000000	STATUS	n/a	56955.6370000000	Response
222.9687500000	0.0000000000	Picture	n/a	57080.0000000000	34
223.2711562500	0.0000000000	STATUS	n/a	57157.4160000000	Picture
223.7901562500	0.0000000000	STATUS	n/a	57290.2800000000	Picture
224.2265625000	0.0000000000	Picture	n/a	57402.0000000000	35
224.7069570312	0.0000000000	STATUS	n/a	57524.9810000000	Picture
225.1738554687	0.0000000000	STATUS	n/a	57644.5070000000	Picture
226.1617578125	0.0000000000	STATUS	n/a	57897.4100000000	Picture
226.3007812500	0.0000000000	Picture	n/a	57933.0000000000	33
226.4662578125	0.0000000000	STATUS	n/a	57975.3620000000	Response
226.6267578125	0.0000000000	STATUS	n/a	58016.4500000000	Picture
227.3665546875	0.0000000000	STATUS	n/a	58205.8380000000	Picture
227.3671875000	0.0000000000	Picture	n/a	58206.0000000000	31
227.8828125000	0.0000000000	Picture	n/a	58338.0000000000	34
228.1554570312	0.0000000000	STATUS	n/a	58407.7970000000	Picture
228.8007812500	0.0000000000	Picture	n/a	58573.0000000000	31
229.0473554687	0.0000000000	STATUS	n/a	58636.1230000000	Picture
229.2695312500	0.0000000000	Picture	n/a	58693.0000000000	35
229.7351562500	0.0000000000	STATUS	n/a	58812.2000000000	Picture
230.2578125000	0.0000000000	Picture	n/a	58946.0000000000	33
230.6340546875	0.0000000000	STATUS	n/a	59042.3180000000	Picture
230.7226562500	0.0000000000	Picture	n/a	59065.0000000000	35
231.4609375000	0.0000000000	Picture	n/a	59254.0000000000	34
231.6209570312	0.0000000000	STATUS	n/a	59294.9650000000	Picture
231.8813554688	0.0000000000	STATUS	n/a	59361.6270000000	Response
232.2468554687	0.0000000000	STATUS	n/a	59455.1950000000	Picture
232.2500000000	0.0000000000	Picture	n/a	59456.0000000000	31
233.1406250000	0.0000000000	Picture	n/a	59684.0000000000	31
233.2106562500	0.0000000000	STATUS	n/a	59701.9280000000	Picture
233.7176562500	0.0000000000	STATUS	n/a	59831.7200000000	Picture
234.7244570312	0.0000000000	STATUS	n/a	60089.4610000000	Picture
234.7265625000	0.0000000000	Picture	n/a	60090.0000000000	31
235.5073554688	0.0000000000	STATUS	n/a	60289.8830000000	Picture
235.7148437500	0.0000000000	Picture	n/a	60343.0000000000	33
235.7687578125	0.0000000000	STATUS	n/a	60356.8020000000	Response
235.9362578125	0.0000000000	STATUS	n/a	60399.6820000000	Picture
236.3126562500	0.0000000000	STATUS	n/a	60496.0400000000	Response
236.3892578125	0.0000000000	STATUS	n/a	60515.6500000000	Picture
237.2620546875	0.0000000000	STATUS	n/a	60739.0860000000	Picture
237.3046875000	0.0000000000	Picture	n/a	60750.0000000000	35
237.8125000000	0.0000000000	Picture	n/a	60880.0000000000	31
237.8919570313	0.0000000000	STATUS	n/a	60900.3410000000	Picture
238.8648554687	0.0000000000	STATUS	n/a	61149.4030000000	Picture
239.6015625000	0.0000000000	Picture	n/a	61338.0000000000	33
239.7936562500	0.0000000000	STATUS	n/a	61387.1760000000	Picture
240.0312500000	0.0000000000	Picture	n/a	61448.0000000000	33
240.1760546875	0.0000000000	STATUS	n/a	61485.0700000000	Response
240.4843750000	0.0000000000	Picture	n/a	61564.0000000000	34
240.7845546875	0.0000000000	STATUS	n/a	61640.8460000000	Picture
241.3554687500	0.0000000000	Picture	n/a	61787.0000000000	34
241.6733554688	0.0000000000	STATUS	n/a	61868.3790000000	Picture
241.9882812500	0.0000000000	Picture	n/a	61949.0000000000	35
242.0076562500	0.0000000000	STATUS	n/a	61953.9600000000	Response
242.2563554688	0.0000000000	STATUS	n/a	62017.6270000000	Picture
242.6395546875	0.0000000000	STATUS	n/a	62115.7260000000	Response
242.7062578125	0.0000000000	STATUS	n/a	62132.8020000000	Picture
242.9609375000	0.0000000000	Picture	n/a	62198.0000000000	35
243.6560546875	0.0000000000	STATUS	n/a	62375.9500000000	Picture
